customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,purchase_decision,Cluster,high_purchase_customer,purchase_label,Cluster_Label
7508,24,1,9,58364,14,6,25.12,0,13,0.86,1,Difficult to navigate the website.,2024-10-17,1,0,0,0,High Value Customer
7509,50,1,8,62942,86,20,45.05,4,20,0.07,0,Good quality and value for money.,2025-05-19,1,2,0,0,Potential Customer
7510,30,1,5,55338,14,25,26.96,11,3,0.67,0,Love the products and fast shipping.,2025-09-05,1,1,1,1,Low Engagement Customer
7511,56,0,6,132130,72,36,68.55,11,3,0.24,0,Good quality and value for money.,2025-10-08,1,3,1,1,Other
7512,26,0,4,64861,4,15,42.27,6,7,0.21,0,"Great experience, will shop again!",2025-10-21,1,1,0,0,Low Engagement Customer
7513,28,1,9,93841,91,28,52.73,7,6,0.83,0,Very satisfied with my purchase.,2025-10-23,1,2,1,1,Potential Customer
7514,31,1,7,29193,72,20,42.86,5,19,0.65,0,Very satisfied with my purchase.,2025-06-10,1,0,0,0,High Value Customer
7515,60,1,5,82750,41,25,52.31,9,15,0.14,0,Good quality and value for money.,2025-10-24,1,2,1,1,Potential Customer
7516,54,1,8,146377,56,37,65.46,11,15,0.39,0,"Great experience, will shop again!",2025-07-03,1,3,1,1,Other
7517,43,0,1,48923,77,11,39.66,0,26,0.45,0,The website is easy to use.,2025-08-15,1,0,0,0,High Value Customer
7518,28,1,8,131210,56,13,57.92,1,12,0.1,0,Good quality and value for money.,2025-08-12,1,0,0,0,High Value Customer
7519,41,1,0,106670,34,23,45.92,8,9,0.99,0,Good quality and value for money.,2025-10-27,1,1,1,1,Low Engagement Customer
7520,37,0,0,51677,9,34,30.21,14,22,0.24,0,"Great experience, will shop again!",2025-10-23,1,1,1,1,Low Engagement Customer
7521,45,0,3,36648,40,31,35.13,12,18,0.06,0,Excellent customer service.,2025-07-25,1,1,1,1,Low Engagement Customer
7522,67,1,8,135480,14,20,43.71,6,6,0.47,0,Very satisfied with my purchase.,2025-09-17,1,1,0,0,Low Engagement Customer
7523,66,0,1,88407,50,28,40.04,10,13,0.12,0,Good quality and value for money.,2025-07-19,1,1,1,1,Low Engagement Customer
7524,19,0,5,74112,91,15,62.91,0,19,0.24,0,Very satisfied with my purchase.,2025-09-21,1,0,0,0,High Value Customer
7525,61,1,9,159117,51,23,63.48,5,25,0.77,0,Excellent customer service.,2025-05-17,1,3,1,1,Other
7526,29,1,9,137062,38,25,56.93,7,30,0.69,0,Excellent customer service.,2025-10-14,1,3,1,1,Other
7527,24,1,0,88634,90,23,63.13,4,27,0.66,0,The website is easy to use.,2025-05-10,1,0,1,1,High Value Customer
7528,57,0,8,126614,78,40,65.65,12,14,0.57,0,Excellent customer service.,2025-06-21,1,3,1,1,Other
7529,47,1,0,155599,61,41,59.42,13,22,0.84,0,Very satisfied with my purchase.,2025-05-28,1,3,1,1,Other
7530,33,1,9,122242,31,32,56.17,11,11,0.1,0,The website is easy to use.,2025-08-08,1,3,1,1,Other
7531,50,0,0,98578,41,34,51.61,12,8,0.31,0,Love the products and fast shipping.,2025-09-29,1,2,1,1,Potential Customer
7532,39,1,2,118760,76,44,54.03,15,20,0.84,0,Good quality and value for money.,2025-08-15,1,2,1,1,Potential Customer
7533,18,0,4,88393,6,6,45.38,0,27,0.34,0,"Great experience, will shop again!",2025-09-02,1,0,0,0,High Value Customer
7534,26,1,0,149814,73,20,72.43,2,4,0.43,0,The website is easy to use.,2025-08-18,1,3,0,0,Other
7535,48,1,4,114127,66,39,55.94,14,7,0.65,0,Very satisfied with my purchase.,2025-06-09,1,3,1,1,Other
7536,40,1,9,42039,29,15,42.96,5,3,0.71,1,Difficult to navigate the website.,2024-06-11,1,1,0,0,Low Engagement Customer
7537,52,1,4,101278,40,29,39.99,9,8,0.53,0,Very satisfied with my purchase.,2025-08-09,1,1,1,1,Low Engagement Customer
7538,53,1,2,76401,25,13,34.48,4,1,0.61,0,Very satisfied with my purchase.,2025-07-14,1,1,0,0,Low Engagement Customer
7539,37,0,3,46507,31,28,34.86,12,12,0.58,0,Love the products and fast shipping.,2025-08-05,1,1,1,1,Low Engagement Customer
7540,44,0,9,48965,57,33,42.89,12,10,0.3,0,Love the products and fast shipping.,2025-08-11,1,2,1,1,Potential Customer
7541,67,0,3,65485,57,37,47.76,13,19,0.24,0,The website is easy to use.,2025-07-29,1,2,1,1,Potential Customer
7542,69,1,4,48349,69,33,38.31,11,5,0.51,0,Very satisfied with my purchase.,2025-05-09,1,2,1,1,Potential Customer
7543,26,1,9,115694,59,21,45.79,5,4,0.23,0,The website is easy to use.,2025-06-23,1,0,0,0,High Value Customer
7544,57,0,4,109946,28,14,55.0,2,27,0.42,0,Very satisfied with my purchase.,2025-08-15,1,3,0,0,Other
7545,21,1,3,62078,16,6,27.67,1,24,0.56,0,"Great experience, will shop again!",2025-07-20,1,0,0,0,High Value Customer
7546,44,1,4,123559,63,38,51.2,13,17,0.88,0,The website is easy to use.,2025-08-08,1,3,1,1,Other
7547,42,1,1,75108,37,19,33.33,5,28,0.45,0,Good quality and value for money.,2025-05-28,1,1,0,0,Low Engagement Customer
7548,42,1,4,92602,62,16,53.26,2,25,0.93,0,Love the products and fast shipping.,2025-08-30,1,0,0,0,High Value Customer
7549,60,1,5,44772,68,33,39.82,12,27,0.28,0,Excellent customer service.,2025-10-15,1,2,1,1,Potential Customer
7550,32,0,0,121495,60,27,51.1,7,11,0.02,0,The website is easy to use.,2025-05-23,1,3,1,1,Other
7551,62,1,1,37990,49,32,31.65,13,10,0.82,0,Good quality and value for money.,2025-10-13,1,1,1,1,Low Engagement Customer
7552,66,1,9,63176,41,23,34.42,8,25,0.76,0,Excellent customer service.,2025-07-01,1,1,1,1,Low Engagement Customer
7553,45,0,8,132215,90,34,60.06,10,15,0.19,0,Good quality and value for money.,2025-07-12,1,3,1,1,Other
7554,65,0,4,100232,77,22,51.84,4,14,0.64,0,Love the products and fast shipping.,2025-09-30,1,2,0,1,Potential Customer
7555,25,0,4,137073,18,19,52.28,5,12,0.57,0,"Great experience, will shop again!",2025-08-12,1,0,0,0,High Value Customer
7556,62,0,5,26587,11,24,23.6,11,22,0.27,0,The website is easy to use.,2025-10-15,1,1,1,1,Low Engagement Customer
7557,65,1,3,49962,74,13,49.29,2,30,0.73,0,Excellent customer service.,2025-10-20,1,2,0,0,Potential Customer
7558,54,0,9,100066,44,9,51.83,0,30,0.57,0,Love the products and fast shipping.,2025-08-10,1,0,0,0,High Value Customer
7559,33,1,9,43738,18,15,23.13,6,5,0.96,0,The website is easy to use.,2025-05-14,1,1,0,0,Low Engagement Customer
7560,34,1,7,28444,53,28,31.92,10,4,0.79,1,Customer service was unhelpful.,2025-03-03,1,1,1,1,Low Engagement Customer
7561,21,0,9,146341,67,14,53.27,0,6,0.5,0,Good quality and value for money.,2025-10-23,1,0,0,0,High Value Customer
7562,70,1,5,75238,25,23,42.87,8,29,0.99,1,Difficult to navigate the website.,2024-04-30,1,1,1,1,Low Engagement Customer
7563,53,1,5,35198,6,33,28.61,15,19,0.16,0,Good quality and value for money.,2025-10-21,1,1,1,1,Low Engagement Customer
7564,21,1,8,149677,77,18,73.15,2,14,0.07,0,"Great experience, will shop again!",2025-08-07,1,3,0,0,Other
7565,52,0,4,71832,13,32,34.5,14,13,0.71,1,Difficult to navigate the website.,2024-08-16,1,1,1,1,Low Engagement Customer
7566,64,0,0,67857,18,22,45.34,7,15,0.51,0,Excellent customer service.,2025-08-20,1,1,0,1,Low Engagement Customer
7567,35,0,9,98778,47,32,47.44,10,8,0.76,0,Love the products and fast shipping.,2025-06-25,1,2,1,1,Potential Customer
7568,18,1,4,69682,15,7,34.34,0,24,0.09,0,Excellent customer service.,2025-08-30,1,0,0,0,High Value Customer
7569,58,1,9,140948,70,25,65.14,6,11,0.47,0,Very satisfied with my purchase.,2025-07-26,1,3,1,1,Other
7570,19,0,5,29164,45,8,33.23,0,23,0.64,0,"Great experience, will shop again!",2025-05-22,1,0,0,0,High Value Customer
7571,57,0,2,103472,88,20,54.5,3,8,0.88,1,"Poor quality, item broke after a week.",2025-01-04,1,2,0,0,Potential Customer
7572,39,0,8,134101,91,25,57.1,4,10,0.01,0,"Great experience, will shop again!",2025-10-05,1,3,1,1,Other
7573,31,0,8,140057,82,19,60.83,2,2,0.73,0,"Great experience, will shop again!",2025-10-06,1,3,0,0,Other
7574,28,0,9,60044,18,16,36.05,5,17,0.25,1,Shipping was too slow.,2024-05-13,1,0,0,0,High Value Customer
7575,31,1,0,96815,49,24,56.85,7,20,0.15,0,"Great experience, will shop again!",2025-07-20,1,0,1,1,High Value Customer
7576,20,0,0,102064,54,10,55.69,0,16,0.34,0,"Great experience, will shop again!",2025-10-14,1,0,0,0,High Value Customer
7577,39,1,8,42273,6,7,22.72,2,8,0.05,0,Excellent customer service.,2025-09-16,1,1,0,0,Low Engagement Customer
7578,30,0,2,45972,88,27,51.27,8,4,0.13,0,Good quality and value for money.,2025-06-24,1,2,1,1,Potential Customer
7579,70,0,8,97623,40,38,53.57,15,1,0.71,1,Shipping was too slow.,2024-01-26,1,2,1,1,Potential Customer
7580,66,0,2,145950,86,46,67.45,14,30,0.62,0,Very satisfied with my purchase.,2025-09-08,1,3,1,1,Other
7581,37,0,1,52150,78,26,43.13,8,2,0.58,0,The website is easy to use.,2025-10-08,1,2,1,1,Potential Customer
7582,30,1,9,124988,1,7,44.18,0,28,0.1,0,Excellent customer service.,2025-08-06,1,0,0,0,High Value Customer
7583,50,1,9,89313,58,29,40.47,10,8,0.61,0,Good quality and value for money.,2025-06-12,1,2,1,1,Potential Customer
7584,54,1,6,91330,29,32,52.38,12,9,0.08,0,"Great experience, will shop again!",2025-10-02,1,1,1,1,Low Engagement Customer
7585,69,1,2,87412,86,16,47.6,2,14,0.88,0,Very satisfied with my purchase.,2025-07-05,1,2,0,0,Potential Customer
7586,70,1,9,147417,56,43,50.72,15,5,0.93,0,Good quality and value for money.,2025-06-14,1,3,1,1,Other
7587,20,0,8,79449,95,14,53.67,0,25,0.96,1,Shipping was too slow.,2024-01-08,1,0,0,0,High Value Customer
7588,66,1,4,121029,1,7,40.07,0,27,0.37,1,The product did not match the description.,2024-11-01,1,1,0,0,Low Engagement Customer
7589,25,0,0,131212,62,26,49.15,6,10,0.86,0,Very satisfied with my purchase.,2025-05-11,1,0,1,1,High Value Customer
7590,20,0,2,140838,17,9,55.05,0,3,0.12,1,Customer service was unhelpful.,2024-11-16,1,0,0,0,High Value Customer
7591,22,0,9,108000,94,21,68.76,3,5,0.08,0,Excellent customer service.,2025-08-07,1,3,0,0,Other
7592,68,1,2,86245,33,31,42.66,12,2,0.07,0,Excellent customer service.,2025-09-20,1,1,1,1,Low Engagement Customer
7593,66,1,4,135463,76,40,59.24,12,17,0.39,0,Excellent customer service.,2025-05-18,1,3,1,1,Other
7594,58,1,2,65426,10,23,26.1,10,8,0.75,1,The product did not match the description.,2025-02-09,1,1,1,1,Low Engagement Customer
7595,27,1,3,72615,41,9,34.85,0,16,0.24,0,Excellent customer service.,2025-09-25,1,0,0,0,High Value Customer
7596,24,1,5,61791,61,14,39.02,2,19,0.18,1,I will not be shopping here again.,2024-04-18,1,0,0,0,High Value Customer
7597,61,1,1,41187,56,31,46.16,12,4,0.9,1,"Poor quality, item broke after a week.",2024-11-15,1,2,1,1,Potential Customer
7598,43,1,1,74562,31,37,49.75,15,6,0.13,0,Good quality and value for money.,2025-09-25,1,1,1,1,Low Engagement Customer
7599,44,0,3,30837,66,39,38.29,15,15,0.33,0,Good quality and value for money.,2025-09-24,1,2,1,1,Potential Customer
7600,40,0,2,133911,39,35,58.56,12,28,0.53,0,Excellent customer service.,2025-06-17,1,3,1,1,Other
7601,29,0,9,71823,90,26,55.49,7,23,0.74,0,Very satisfied with my purchase.,2025-07-06,1,2,1,1,Potential Customer
7602,56,0,9,155690,40,31,66.18,9,7,0.29,0,The website is easy to use.,2025-10-17,1,3,1,1,Other
7603,67,1,6,52958,41,17,31.84,5,11,0.44,0,Excellent customer service.,2025-05-21,1,1,0,0,Low Engagement Customer
7604,57,1,4,62619,20,20,40.47,8,19,0.8,0,Good quality and value for money.,2025-05-10,1,1,0,0,Low Engagement Customer
7605,61,1,1,46170,69,29,33.57,9,22,0.26,0,Good quality and value for money.,2025-07-16,1,2,1,1,Potential Customer
7606,35,0,9,144773,54,41,68.54,13,14,0.29,0,Very satisfied with my purchase.,2025-09-20,1,3,1,1,Other
7607,38,1,1,38067,81,31,50.35,10,29,0.41,0,"Great experience, will shop again!",2025-08-18,1,2,1,1,Potential Customer
7608,63,1,3,77542,28,16,43.03,4,18,0.78,1,Difficult to navigate the website.,2024-04-06,1,1,0,0,Low Engagement Customer
7609,48,1,0,127929,55,18,61.69,2,3,0.34,0,Love the products and fast shipping.,2025-09-08,1,3,0,0,Other
7610,19,0,8,72782,19,9,38.35,1,28,0.89,1,Customer service was unhelpful.,2024-02-29,1,0,0,0,High Value Customer
7611,60,1,0,78604,29,24,39.82,8,16,0.86,0,Good quality and value for money.,2025-06-05,1,1,1,1,Low Engagement Customer
7612,57,1,4,87108,82,15,62.69,2,22,0.22,0,Love the products and fast shipping.,2025-10-10,1,3,0,0,Other
7613,55,1,4,51597,12,7,23.08,1,3,0.61,0,"Great experience, will shop again!",2025-05-03,1,1,0,0,Low Engagement Customer
7614,56,0,1,42906,82,41,47.35,14,8,0.72,0,Love the products and fast shipping.,2025-08-13,1,2,1,1,Potential Customer
7615,41,0,5,76791,41,13,37.33,2,30,0.86,0,"Great experience, will shop again!",2025-05-28,1,0,0,0,High Value Customer
7616,67,1,1,85675,92,41,63.12,14,30,0.55,0,Love the products and fast shipping.,2025-06-27,1,2,1,1,Potential Customer
7617,22,1,5,41544,11,9,39.19,3,5,0.46,0,Excellent customer service.,2025-07-19,1,0,0,0,High Value Customer
7618,68,1,0,113592,2,21,42.53,8,14,0.59,0,The website is easy to use.,2025-08-13,1,1,0,0,Low Engagement Customer
7619,59,1,9,149350,99,26,63.18,5,26,0.33,0,Good quality and value for money.,2025-05-22,1,3,1,1,Other
7620,38,1,1,56500,43,14,41.58,3,7,0.32,0,Good quality and value for money.,2025-10-08,1,0,0,0,High Value Customer
7621,23,0,9,106586,69,17,51.03,3,16,0.28,0,Love the products and fast shipping.,2025-09-10,1,0,0,0,High Value Customer
7622,54,1,9,106546,62,22,51.74,4,16,0.88,0,Love the products and fast shipping.,2025-10-17,1,3,0,1,Other
7623,39,0,7,56012,78,31,46.55,9,6,0.12,0,"Great experience, will shop again!",2025-08-26,1,2,1,1,Potential Customer
7624,25,0,8,88463,6,18,40.14,6,24,0.81,0,Love the products and fast shipping.,2025-08-29,1,1,0,0,Low Engagement Customer
7625,56,1,5,40011,80,37,46.02,13,17,0.68,0,Love the products and fast shipping.,2025-08-09,1,2,1,1,Potential Customer
7626,46,0,8,179836,99,22,79.95,1,19,0.63,0,The website is easy to use.,2025-09-12,1,3,0,1,Other
7627,29,1,5,35420,80,14,44.49,3,21,0.56,0,Very satisfied with my purchase.,2025-05-18,1,0,0,0,High Value Customer
7628,66,1,6,129565,85,18,67.93,1,12,0.27,0,Very satisfied with my purchase.,2025-08-08,1,3,0,0,Other
7629,67,0,1,33057,79,16,44.11,2,4,0.54,0,The website is easy to use.,2025-06-15,1,2,0,0,Potential Customer
7630,64,0,5,83804,2,26,41.02,10,1,0.32,0,Very satisfied with my purchase.,2025-08-16,1,1,1,1,Low Engagement Customer
7631,47,1,5,81630,90,13,60.99,0,27,0.68,0,Very satisfied with my purchase.,2025-10-22,1,2,0,0,Potential Customer
7632,33,1,0,78656,63,38,44.77,14,20,0.22,0,Excellent customer service.,2025-07-24,1,2,1,1,Potential Customer
7633,33,0,4,111101,48,23,60.56,7,1,0.2,0,The website is easy to use.,2025-07-04,1,3,1,1,Other
7634,18,1,2,113978,90,16,57.09,0,16,0.48,0,"Great experience, will shop again!",2025-07-24,1,0,0,0,High Value Customer
7635,32,1,5,23342,13,18,19.6,8,3,0.39,0,Love the products and fast shipping.,2025-05-06,1,1,0,0,Low Engagement Customer
7636,32,1,9,122418,61,24,58.18,5,3,0.28,1,"Poor quality, item broke after a week.",2024-09-28,1,3,1,1,Other
7637,46,1,6,100330,46,31,41.18,11,12,0.15,0,Love the products and fast shipping.,2025-06-15,1,1,1,1,Low Engagement Customer
7638,61,0,9,67594,85,30,58.94,8,16,0.51,0,"Great experience, will shop again!",2025-07-06,1,2,1,1,Potential Customer
7639,27,0,8,66016,28,17,43.28,6,3,0.18,1,Shipping was too slow.,2024-03-27,1,0,0,0,High Value Customer
7640,59,1,8,156742,61,35,64.88,10,4,0.31,0,Very satisfied with my purchase.,2025-08-05,1,3,1,1,Other
7641,26,0,5,24885,71,18,34.05,4,10,0.53,0,Love the products and fast shipping.,2025-09-14,1,0,0,0,High Value Customer
7642,50,1,6,133800,9,26,55.75,9,20,0.96,1,Customer service was unhelpful.,2024-06-10,1,3,1,1,Other
7643,54,0,1,49812,38,34,27.86,13,21,0.02,0,"Great experience, will shop again!",2025-10-21,1,1,1,1,Low Engagement Customer
7644,23,0,3,71907,37,16,32.63,5,29,0.28,0,Very satisfied with my purchase.,2025-06-27,1,0,0,0,High Value Customer
7645,55,1,1,69811,87,15,54.63,2,4,0.02,0,Very satisfied with my purchase.,2025-09-10,1,2,0,0,Potential Customer
7646,35,0,9,82682,17,7,44.81,1,24,0.02,0,Good quality and value for money.,2025-06-29,1,0,0,0,High Value Customer
7647,40,0,9,101306,66,16,54.47,1,14,0.84,0,"Great experience, will shop again!",2025-06-12,1,0,0,0,High Value Customer
7648,26,1,9,109968,54,12,45.21,0,3,0.55,1,I will not be shopping here again.,2024-09-27,1,0,0,0,High Value Customer
7649,41,1,8,69919,16,24,38.23,9,17,0.04,0,Excellent customer service.,2025-06-25,1,1,1,1,Low Engagement Customer
7650,36,1,9,134491,88,42,57.94,13,2,0.71,0,Love the products and fast shipping.,2025-10-01,1,3,1,1,Other
7651,19,1,5,32560,82,10,41.03,0,15,0.31,0,The website is easy to use.,2025-07-07,1,0,0,0,High Value Customer
7652,59,0,5,40093,53,19,37.85,6,30,0.21,0,Good quality and value for money.,2025-05-06,1,1,0,0,Low Engagement Customer
7653,47,0,5,56008,72,28,48.76,8,4,0.66,0,Very satisfied with my purchase.,2025-05-29,1,2,1,1,Potential Customer
7654,53,0,2,175948,44,17,73.5,2,4,0.35,0,Good quality and value for money.,2025-07-16,1,3,0,0,Other
7655,20,0,4,108001,2,10,45.37,2,18,0.91,0,Excellent customer service.,2025-09-20,1,0,0,0,High Value Customer
7656,69,1,2,174180,71,32,75.2,7,7,0.84,0,Love the products and fast shipping.,2025-07-27,1,3,1,1,Other
7657,45,1,4,143530,67,25,62.22,5,14,0.05,0,Very satisfied with my purchase.,2025-05-14,1,3,1,1,Other
7658,32,0,5,51545,67,12,48.09,1,4,0.22,0,Good quality and value for money.,2025-10-05,1,0,0,0,High Value Customer
7659,21,1,9,60066,74,15,42.72,2,12,0.79,1,"Poor quality, item broke after a week.",2024-01-29,1,0,0,0,High Value Customer
7660,67,0,5,35697,44,8,45.05,1,23,0.37,0,"Great experience, will shop again!",2025-05-25,1,1,0,0,Low Engagement Customer
7661,26,0,2,96540,9,11,48.16,2,19,0.12,0,Excellent customer service.,2025-09-27,1,0,0,0,High Value Customer
7662,59,0,7,80953,39,12,50.76,1,30,0.5,0,Good quality and value for money.,2025-06-04,1,1,0,0,Low Engagement Customer
7663,20,0,3,38166,16,7,34.76,2,23,0.89,0,The website is easy to use.,2025-09-25,1,0,0,0,High Value Customer
7664,66,1,5,72200,58,30,53.52,10,27,0.82,0,Very satisfied with my purchase.,2025-07-06,1,2,1,1,Potential Customer
7665,30,1,9,138126,9,29,53.15,11,4,0.29,0,Love the products and fast shipping.,2025-09-26,1,3,1,1,Other
7666,44,1,8,100637,90,33,59.32,10,27,0.14,0,"Great experience, will shop again!",2025-06-23,1,2,1,1,Potential Customer
7667,56,1,8,155529,41,27,64.22,8,5,0.01,0,"Great experience, will shop again!",2025-10-08,1,3,1,1,Other
7668,58,0,6,107088,71,28,61.6,8,28,0.34,0,Good quality and value for money.,2025-09-25,1,3,1,1,Other
7669,37,1,0,123795,93,42,56.91,13,17,0.55,0,Excellent customer service.,2025-09-23,1,3,1,1,Other
7670,41,0,5,21002,57,8,42.97,1,9,0.54,0,The website is easy to use.,2025-08-05,1,0,0,0,High Value Customer
7671,70,0,6,106526,91,30,60.62,7,28,0.26,0,Love the products and fast shipping.,2025-08-09,1,3,1,1,Other
7672,22,0,5,50458,93,16,40.53,2,22,0.76,0,Good quality and value for money.,2025-05-31,1,0,0,0,High Value Customer
7673,35,0,6,96152,86,29,60.71,8,8,0.19,0,The website is easy to use.,2025-05-06,1,2,1,1,Potential Customer
7674,21,0,8,83454,83,17,54.54,2,24,0.28,0,"Great experience, will shop again!",2025-07-17,1,0,0,0,High Value Customer
7675,55,1,7,69177,96,20,49.99,3,9,0.86,0,Excellent customer service.,2025-06-05,1,2,0,0,Potential Customer
7676,64,1,5,95252,41,16,45.58,4,30,0.77,1,Shipping was too slow.,2024-11-24,1,1,0,0,Low Engagement Customer
7677,36,0,1,76231,42,40,48.5,15,23,0.68,0,"Great experience, will shop again!",2025-07-02,1,2,1,1,Potential Customer
7678,27,1,9,68393,35,22,31.08,8,29,0.21,0,Good quality and value for money.,2025-10-23,1,1,0,1,Low Engagement Customer
7679,28,0,7,77064,61,17,50.59,3,17,0.87,1,Customer service was unhelpful.,2024-06-28,1,0,0,0,High Value Customer
7680,49,0,8,127924,16,35,56.9,13,2,0.71,0,"Great experience, will shop again!",2025-05-30,1,3,1,1,Other
7681,42,1,6,45593,69,29,50.48,9,27,0.93,0,Very satisfied with my purchase.,2025-06-21,1,2,1,1,Potential Customer
7682,20,1,8,104032,27,13,38.88,2,8,0.83,1,I will not be shopping here again.,2024-04-05,1,0,0,0,High Value Customer
7683,64,1,1,85609,27,29,36.57,10,10,0.1,0,Excellent customer service.,2025-09-29,1,1,1,1,Low Engagement Customer
7684,40,0,0,144104,33,22,52.98,6,23,0.8,1,The product did not match the description.,2024-07-29,1,3,0,1,Other
7685,58,0,6,145839,3,29,48.3,11,27,0.53,0,"Great experience, will shop again!",2025-10-01,1,3,1,1,Other
7686,30,1,9,59695,93,19,47.92,3,21,0.31,0,Good quality and value for money.,2025-08-17,1,0,0,0,High Value Customer
7687,23,0,2,48548,100,20,54.65,3,5,0.14,0,Good quality and value for money.,2025-05-03,1,0,0,0,High Value Customer
7688,19,1,6,62200,33,7,39.13,0,10,0.31,0,Good quality and value for money.,2025-05-29,1,0,0,0,High Value Customer
7689,19,1,2,90447,84,12,57.56,0,14,0.58,0,The website is easy to use.,2025-10-18,1,0,0,0,High Value Customer
7690,66,0,9,112621,13,29,36.11,11,19,0.63,0,"Great experience, will shop again!",2025-05-27,1,1,1,1,Low Engagement Customer
